text,labels
Influenza immunization is recommended annually in the fall for all infants once they reach 6 months of age .,B-TR I-TR O O O O O O O O O O O O O O O O O 
"Before this age and for the first 24 months of the child 's life , immunization against influenza is recommended for household contacts and out of home caregivers .",O O O O O O O O O O O O O O O B-TR O B-PR O O O O O O O O O O O 
DISCHARGE DIAGNOSES :,O O O 
1. Premature twin #1 born at 32 and 5/7 weeks .,O B-PR I-PR O O O O O O O O 
2. Rule out sepsis with antibiotics .,O O O B-PR O B-TR O 
3. Respiratory distress with left pneumothorax resolved .,O B-PR I-PR O B-PR I-PR O O 
4. Mild hyperbilirubinemia .,O B-PR I-PR O 
5. Mild apnea and bradycardia of prematurity resolved .,O B-PR I-PR I-PR I-PR O B-PR O O 
6. Possible milk proteine allergy,O O B-PR I-PR I-PR 
FOLLOW UP :,O O O 
Appointments recommended :,O O O 
A hip ultrasound due to breech / breech presentation of twins .,B-TE I-TE I-TE O O B-PR O B-PR I-PR I-PR I-PR O 
"Tai Pamela Christopher , Oklahoma 05158",O O O O O O 
"Dictated By : John T Hall , M.D.",O O O O O O O O 
MEDQUIST36,O 
D : 2020-01-19 02:52:47,O O O O 
T : 2020-01-19 09:12:10,O O O O 
Job #: 76780,O O O 
Signed electronically by : DR. Charles TRAN on : MON 2020-01-20 8:22 AM,O O O O O O O O O O O O O 
( End of Report ),O O O O O 
196768414 YC,O O 
36611261,O 
5472577,O 
5/7/2003 12:00:00 AM,O O O 
SAVD,B-TR 
DIS,O 
Admission Date :,O O O 
05/07/2003,O 
Report Status :,O O O 
Discharge Date :,O O O 
05/09/2003,O 
****** DISCHARGE ORDERS ******,O O O O 
"BOORMKAYSSCAJE , PA A. 967-94-23-8 R21",O O O O O O 
Room :,O O 
FISHIP HOSPITAL,O O 
Service :,O O 
OBS,O 
DISCHARGE PATIENT ON :,O O O O 
05/09/03 AT 10:00 AM,O O O O 
CONTINGENT UPON,O O 
Not Applicable,O O 
WILL D / C ORDER BE USED AS THE D / C SUMMARY :,O O O O O O O O O O O O O O 
YES,O 
Attending :,O O 
"DOUETLEPSGISS , VALETO , M.D.",O O O O O 
DISPOSITION :,O O 
Home,O 
DISCHARGE MEDICATIONS :,O O O 
DIET :,O O 
No Restrictions,O O 
ACTIVITY :,O O 
Resume regular exercise,O O O 
FOLLOW UP APPOINTMENT ( S ) :,O O O O O O O 
"dr. kote 6 weeks , No Known Allergies",O O O O O O B-PR I-PR 
ADMIT DIAGNOSIS :,O O O 
Spontaneous vaginal delivery Laceration 2 degrees,B-PR I-PR I-PR I-PR O O 
PRINCIPAL DISCHARGE DIAGNOSIS ;,O O O O 
Responsible After Study for Causing Admission ) SAVD,O O O O O O O B-TR 
OTHER DIAGNOSIS ;,O O O 
"Conditions , Infections , Complications , affecting Treatment / Stay",O O O O O O O O O O 
SAVD,B-TR 
OPERATIONS AND PROCEDURES :,O O O O 
OTHER TREATMENTS / PROCEDURES ( NOT IN O.R. ),O O O O O O O O O 
none,O 
BRIEF RESUME OF HOSPITAL COURSE :,O O O O O O 
G3 T2 P0 A0 L2 Estimated,O O O O O O 
EDC :,O O 
Maternal transfer :,O O O 
No,O 
ADDITIONAL COMMENTS :,O O O 
DISCHARGE CONDITION :,O O O 
Stable,O 
TO DO / PLAN :,O O O O O 
No dictated summary,O O O 
ENTERED BY :,O O O 
"DOUETLEPSGISS , VALETO , M.D. ( MC71 ) 05/07/03 03:46 PM",O O O O O O O O O O O 
****** END OF DISCHARGE ORDERS ******,O O O O O O 
Admission Date :,O O O 
2014-01-26,O 
Discharge Date :,O O O 
2014-02-09,O 
Date of Birth :,O O O O 
1937-06-05,O 
Sex :,O O 
F,O 
Service :,O O 
NSU,O 
ADDENDUM :,O O 
Addendum from the dates of 2014-02-04 until 2014-02-09 .,O O O O O O O O O 
The patient had no complications or further events while in house .,O O O O B-PR O B-PR I-PR O O O O 
On Thursday - 2014-02-06 - the patient did have two episodes of chest discomfort ; for which he was given nitroglycerin and those resolved .,O O O O O O O O O O O O B-PR I-PR O O O O O O B-TR O O O O 
The patient did have an evaluation of electrocardiogram done by Cardiology which was negative and had laboratory results for rule out myocardial infarction which were also negative .,O O O O O O O B-TE O O O O O O O O B-TE I-TE O O O B-PR I-PR O O O O O 
Cardiology was aware of the patient .,O O O O O O O 
The patient had no further episodes of chest discomfort and remained afebrile while in house .,O O O O O O O B-PR I-PR O O B-PR O O O O 
"Per Infectious Disease , okay for the patient to be discharged in stable condition to Waltham/Weston Hospital facility .",O O O O O O O O O O O O O O O O O O O 
"Penny Clayton , Texas 87120",O O O O O 
"Dictated By : Eugene F Balboa , M.D.",O O O O O O O O 
MEDQUIST36,O 
D : 2014-02-09 11:17:25,O O O O 
T : 2014-02-09 17:20:17,O O O O 
Job #: 66630,O O O 
Signed electronically by : DR. Elizabeth Fernandez on : MON 2014-02-10 4:27 PM,O O O O O O O O O O O O O 
( End of Report ),O O O O O 
207132235 SC,O O 
51203606,O 
132775,O 
9/20/2000 12:00:00 AM,O O O 
ENDOMETRIAL CARCINOMA,B-PR I-PR 
Signed,O 
DIS,O 
Admission Date :,O O O 
09/20/2000,O 
Report Status :,O O O 
Signed,O 
Discharge Date :,O O O 
09/22/2000,O 
ADMISSION DIAGNOSIS :,O O O 
ENDOMETRIAL CANCER .,B-PR I-PR O 
DISCHARGE DIAGNOSIS :,O O O 
ENDOMETRIAL CANCER .,B-PR I-PR O 
PROCEDURES :,O O 
TOTAL ABDOMINAL HYSTERECTOMY AND BILATERAL SALPINGO-OOPHORECTOMY,B-TR I-TR I-TR O B-TR I-TR 
HISTORY OF PRESENT ILLNESS :,O O O O O 
This is a 48-year-old G 3 P 3 who presented to Dr. Fuscmadril &apos;s clinic after having an abnormal pap smear followed by an endometrial biopsy that was suggestive of grade 1 endometrial cancer .,O O O O O O O O O O O O O O O O O B-PR I-PR I-PR I-PR O O B-TE I-TE I-TE O O O O B-PR I-PR I-PR I-PR O 
"This is a patient who , over the past year , has had no menses and thought she had become menopausal .",O O O O O O O O O O O O O B-PR I-PR O O O O O B-PR O 
She then began spotting for several months with some constant brown discharge .,O O O B-PR O O O O B-PR I-PR I-PR I-PR O 
A pap smear that was obtained by her primary care physician showed an endometrial cell and thus she was referred to a gynecologist for an endometrial biopsy .,B-TE I-TE I-TE O O O O O O O O O B-PR I-PR I-PR O O O O O O O O O B-TE I-TE I-TE O 
The endometrial biopsy showed grade 1 endometrial cancer .,B-TE I-TE I-TE O B-PR I-PR I-PR I-PR O 
A decision was made to proceed with surgical management for this finding .,O O O O O O O B-TR I-TR O O O O 
PAST MEDICAL HISTORY :,O O O O 
Migraines .,B-PR O 
ALLERGIES :,O O 
Penicillin .,B-TR O 
PAST SURGICAL HISTORY :,O O O O 
Two cesarean sections .,B-TR I-TR I-TR O 
PAST GYN HISTORY :,O O O O 
"Menarche at 13 , regular menses to the age of 46 .",O O O O O O O O O O O O 
Then becoming irregular for several years .,O O B-PR O O O O 
She had her first child at age 21 .,O O O O O O O O O 
She has had one normal spontaneous vaginal delivery and two cesarean sections .,O O O O B-TR I-TR I-TR I-TR O O B-TR I-TR O 
SOCIAL HISTORY :,O O O 
The patient was a prior off-and-on smoker but has quit in 01/19 .,O O O O O O O O O O O O O 
She is married .,O O O O 
MEDICATIONS ON ADMISSION :,O O O O 
Imitrex ; Indocin ; Celebrex ; Verapamil for migraines .,B-TR O B-TR O B-TR O B-TR O B-PR O 
FAMILY HISTORY :,O O O 
Mother with colonic polyps .,O O B-PR I-PR O 
She has a maternal uncle and maternal aunt both with colon cancer who have passed away from this disease .,O O O O O O O O O O B-PR I-PR O O O O O B-PR I-PR O 
"There was no additional history of breast , ovarian or uterine cancer in her family .",O O O O O O B-PR I-PR I-PR I-PR I-PR I-PR O O O O 
PHYSICAL EXAMINATION :,O O O 
GENERAL :,O O 
"She is a well-developed , well-nourished female .",O O O O O O O O 
She is 5 foot 4 inches and 159 pounds .,O O O O O O O O O O 
BREASTS :,O O 
No masses .,O B-PR O 
LUNGS :,O O 
Clear to auscultation .,O O B-TE O 
HEART :,O O 
Regular rate and rhythm .,O O O O O 
ABDOMEN :,O O 
"Soft , mildly obese with Pfannenstiel scar visualized .",O O B-PR I-PR O B-PR I-PR O O 
PELVIC :,O O 
"Normal introitus , normal appearing cervix , a small , mobile uterus .",O O O O O O O O O O O O O 
No additional masses or nodules appreciated on exam .,O B-PR I-PR O B-PR O O B-TE O 
HOSPITAL COURSE :,O O O 
The patient was admitted on the day of her surgery which was 09/20/00 .,O O O O O O O O B-TR I-TR O O O O 
She underwent a TAH-BSO which was uncomplicated .,O O B-TR I-TR O O B-PR O 
Details of the procedure can be found in the operative dictation .,O O B-TR I-TR O O O O O O O O 
"In short , frozen pathology from the uterus showed that there was a grade 1 cancer with no invasion of the myometrium .",O O O B-TE I-TE I-TE I-TE I-TE O O O O B-PR I-PR I-PR I-PR O O B-PR I-PR I-PR I-PR O 
There was no nodal dissection done at that time .,O O O B-TE I-TE O O O O O 
The patient tolerated the procedure extremely well and did well during her postoperative course .,O O O B-TR I-TR O O O O O O O O O O 
"By postoperative day #2 she was eating , ambulating and voiding on her own .",O O O O O O O O O O O O O O O 
She decided to now be discharged home at this time .,O O O O O O O O O O O 
She was discharged home with the following medications :,O O O O O B-TR I-TR I-TR O 
DISCHARGE MEDICATIONS :,O O O 
Percocet ; Colace .,B-TR O B-TR O 
FOLLOWUP :,O O 
She will have a follow up appointment with Dr. Fuscmadril in four weeks .,O O O O O O O O O O O O O O 
Dictated By :,O O O 
"ARL STIREDELS , M.D. ZJ05",O O O O O 
Attending :,O O 
"EAN L. FUSCMADRIL , M.D. RY2 JE898/7007",O O O O O O O 
Batch :,O O 
91309,O 
Index No. DOABVQ3G8W,O O O 
D :,O O 
09/22/00,O 
T :,O O 
09/23/00,O 
Admission Date :,O O O 
2015-08-22,O 
Discharge Date :,O O O 
2015-08-26,O 
Date of Birth :,O O O O 
1946-09-05,O 
Sex :,O O 
M,O 
Service :,O O 
CMED,O 
Allergies :,O O 
Patient recorded as having No Known Allergies to Drugs,O O O O O B-PR I-PR O B-TR 
"Attending : Leroy F Stalnaker , M.D.",O O O O O O O 
Chief Complaint :,O O O 
Right-sided weakness and difficulty speaking,B-PR I-PR O B-PR I-PR 
Major Surgical or Invasive Procedure :,O O O O O O 
TPA administration,B-TR I-TR 
History of Present Illness :,O O O O O 
"68 year old right handed man with multiple vascular risk factors , including 2 previous strokes and two myocardial infarctions , hypertension and hypercholesterolemia , who presents with acute onset right sided hemiplegia and dysarthria .",O O O O O O O B-PR I-PR I-PR I-PR O O B-PR I-PR I-PR O B-PR I-PR I-PR O B-PR O B-PR O O O O B-PR I-PR I-PR I-PR I-PR O B-PR O 
He went to the bathroom on his own at 6:12 AM and then called for help at 6:15 AM .,O O O O O O O O O O O O O O O O O O O O 
"His wife found him with weak right leg , flaccid right arm , and severe dysarthria .",O O O O O B-PR I-PR I-PR O B-PR I-PR I-PR O O B-PR I-PR O 
She called 911 and he was brought to Hahnemann General Hospital Lydia .,O O O O O O O O O O O O O 
ROS :,O O 
"Wife denies any recent bleeding , surgeries , or upper respiratory infection .",O O B-PR I-PR I-PR O B-TR O O B-PR I-PR I-PR O 
Past Medical History :,O O O O 
1. 1992 anterior cerebellar infarction,O O B-PR I-PR I-PR 
2. Silent stroke affecting anterior part of brain,O B-PR I-PR O O O O O 
3. 2014-09-24 left MCA stroke leaving him with right facial droop,O O B-PR I-PR I-PR O O O B-PR I-PR I-PR 
4. CAD with MI 1999 and CABG,O B-PR O B-PR O O B-TR 
5. hypercholesterolinemia,O B-PR 
6. hypertension,O B-PR 
7. remote smoking history,O O O O 
8. depression,O B-PR 
9. bipolar disorder,O B-PR I-PR 
Social History :,O O O 
He is N. Quinn educated retired data processor who lives with his wife .,O O O O O O O O O O O O O O 
Brian quit smoking and drinking in 1980s .,O O O O O O O O 
No history of ivdu,O O O O 
Family History :,O O O 
Patient 's mother died of stroke at the age of 54 .,O O O O O B-PR O O O O O O 
Physical Exam :,O O O 
Vitals 97.2 164/97 59 20 100% room air,B-TE O O O O O O O 
"General exam including head , neck , heart , lung , abdominal and extremity exam , was normal .",B-TE I-TE O B-TE I-TE I-TE I-TE I-TE I-TE I-TE I-TE I-TE I-TE I-TE I-TE O O O O 
Neuro exam :,O O O 
"Awake , oriented to person and place",O O O O O O O 
Nonfluent speech with inability to repeat .,B-PR I-PR O O O O O 
"Intact to simple comprehension such as "" show your left hand "" but not "" show your left thumb "" .",O O O O O O O O O O O O O O O O O O O O O 
No neglect,O B-PR 
CN - Pupil 3 to 2 mm reactive bilaterally .,O O O O O O O O O O 
EOMI .,O O 
Visual field full to hand waving .,O O O O B-TE I-TE O 
Right facial droop .,B-PR I-PR I-PR O 
Motor - Decreased tone on right arm .,O O B-PR I-PR I-PR I-PR I-PR O 
Unable to move right arm but able to lift right leg antigravity for less than 5 seconds,O O O O O O O O O O O O O O O O O 
Sensory - Dense loss to touch on the right arm and leg,O O B-PR I-PR O B-TE O O O O O O 
"Reflex - 1+ / 4 in upper extremity , 2+ / 4 at patellar , trace ankle .",B-TE O O O O O O O O O O O O O O O O O 
Toe upgoing on right only .,O O O O O O 
Coordination :,O O 
Intact on left finger to nose but limited on right due to weakness,O O O B-TE I-TE I-TE O B-PR O O O O B-PR 
Pertinent Results :,O O O 
"Creatinine slightly elevated at 1.3 , otherwise CBC , chemistries normal .",B-PR I-PR I-PR O O O O B-TE O B-TE O O 
Cardiac enzymes normal .,B-TE I-TE O O 
Valproate level within range .,B-TE I-TE O O O 
CT head :,B-TE I-TE O 
Slight effacement of posterior insular cortex .,B-PR I-PR I-PR I-PR I-PR I-PR O 
MRI head :,B-TE I-TE O 
Restricted diffusion in left frontotemporal region in the distribution of the right middle cerebral artery indicating acute infarct .,B-PR I-PR I-PR I-PR I-PR I-PR O O O O O O O O O O B-PR I-PR O 
Brain atrophy .,B-PR I-PR O 
Changes of small vessel disease and chronic lacunes bilaterally in basal ganglia .,O O B-PR I-PR I-PR O B-PR I-PR I-PR I-PR I-PR I-PR O 
Probable chronic infarct in the right occipital cortex .,O B-PR I-PR I-PR I-PR I-PR I-PR I-PR O 
Also a chronic infarction in the right cerebellum .,O B-PR I-PR I-PR I-PR I-PR I-PR I-PR O 
No acute hemorrhage .,O B-PR I-PR O 
MRA :,B-TE O 
Subtle decreased flow signal within the Sylvian branches of the left middle cerebral artery .,B-PR I-PR I-PR I-PR I-PR I-PR I-PR I-PR O O O O O O O 
No evidence of major vascular occlusion seen .,O O O B-PR I-PR I-PR O O 
Carotid ultrasound :,B-TE I-TE O 
No stenosis,O B-PR 
Echo :,B-TE O 
Elongated left atrium .,B-PR I-PR I-PR O 
LV cavity moderately dilated .,B-PR I-PR I-PR I-PR O 
LVEF 30-35% .,B-TE O O 
No masses or thrombi are seen in the left ventricle .,O B-PR O B-PR O O O O O O O 
"Resting regional wall motion abnormalities include apical dyskinesis and distal anterior , septal , mid and distal inferior and inferolateral wall akinesis .",B-PR I-PR I-PR I-PR I-PR O B-PR I-PR O O O O O O O O B-PR I-PR I-PR I-PR I-PR I-PR O 
Normal RV size and function .,O O O O O O 
Mildly dilated aortic root and ascending aorta .,B-PR I-PR I-PR I-PR I-PR I-PR I-PR O 
No aortic or mitral regurgitation .,O B-PR I-PR I-PR I-PR O 
No pericardial effusion .,O B-PR I-PR O 
Brief Hospital Course :,O O O O 
Assessment :,O O 
"68M with multiple vascular risk factors presents with acute onset right-sided hemiparesis and dysarthria , aphasia concerning for acute left MCA infarct .",O O B-PR I-PR I-PR I-PR O O B-PR I-PR I-PR I-PR O B-PR O B-PR O O B-PR I-PR I-PR I-PR O 
Patient arrived in Daniel within 3 hours of symptom onset and head CT showed no evidence of bleed .,O O O O O O O O B-PR I-PR O B-TE I-TE O O O O B-PR O 
"However , as wife had not seen patient before he became symptomatic , there was some concern that he had symptoms earlier than 6 am , and therefore would be outside the 3 hour window for TPA .",O O O O O O O O O O O B-PR O O O O O O O O B-PR O O O O O O O O O O O O O O O B-TR O 
MRI was performed which showed diffusion abnormalities but no hyperintensity on T2 / FLAIR imaging supporting the acute onset .,B-TE O O O O B-PR I-PR O O B-PR O B-TE I-TE I-TE I-TE O O O O O 
"Therefore , IV tpa thrombolytics were administered within 3 hours of symptom onset .",O O B-TR I-TR I-TR O O O O O O B-PR I-PR O 
Within minutes the patient showed decreased right sided weakness and improved from a global aphasia to an anterior aphasia picture .,O O O O O B-PR I-PR I-PR I-PR O O O B-PR I-PR I-PR O B-PR I-PR I-PR I-PR O 
"Given the likely embolic etiology of infarct , carotid doppler and TTE were performed .",O O O B-PR I-PR O B-PR O B-TE I-TE O B-TE O O O 
Doppler revealed no hemodynamically significant lesions bilaterally .,B-TE O O B-PR I-PR I-PR I-PR O 
"Echo did not reveal potential source of emboli , but showed striking left ventricle akinesis and hypokinesis presumbly due to past MI x 2 .",B-TE O O O O O O B-PR O O O B-PR I-PR I-PR I-PR O B-PR O O O B-PR I-PR O O O 
"Given that the stroke occurred while taking aspirin and plavix , and given the severe akinesis of the left ventricle , we decided to initiate anticoagulation with warfarin to help prevent future strokes .",O O B-PR I-PR O O O B-TR O B-TR O O O B-PR I-PR I-PR I-PR I-PR I-PR I-PR O O O O O B-TR O B-TR O O O B-PR I-PR O 
