text,labels
requiring,O
ECT,B-TR
therapy,I-TR
in,O
the,O
past,O

6),O
bilateral,B-PR
Neuropathy,I-PR
of,I-PR
lower,I-PR
extremities,I-PR

7),O
Bilateral,B-PR
cataracts,I-PR

8),O
PVD,B-PR

9),O
Spontaneous,B-PR
dislocation,I-PR
of,I-PR
left,I-PR
hip,I-PR
in,O
2014,O

10),O
GERD,B-PR

11),O
Low,B-PR
grade,I-PR
anemia,I-PR

12),O
Elevated,B-PR
liver,I-PR
enzymes,I-PR

13),O
h/o,O
amputation,B-TR
of,I-TR
right,I-TR
2nd,I-TR
toe,I-TR
secondary,O
to,O
osteomyelitis,B-PR
in,O
2005,O

14),O
h/o,O
hemorrhoidectomy,B-TR
in,O
2007,O

15),O
h/o,O
left,B-TR
hip,I-TR
joint,I-TR
replacement,I-TR
in,O
2008,O

16),O
h/o,O
total,B-TR
hysterectomy,I-TR
in,O
2009,O

17),O
h/o,O
breast,B-PR
CA,I-PR
s/p,O
mastectomies,B-TR

18),O
recent,O
suicide,O
attempt,O
with,O
tylenol,B-TR
#3,I-TR
requiring,O
CMED,O
admission,O
but,O
relatively,O
Jennifer,O
transaminitis,B-PR
with,O
full,O
recovery,O

PCP,O
at,O
Cynthia,O
(,O
656,O
),O
302,O
4444,O
Dr.,O
Mosier,O
.,O

Has,O
been,O
hospitalized,O
at,O
Pocasset,O
Mental,O
Health,O
Center,O
and,O
Children,O
's,O
Hospital,O
Boston,O
numerous,O
times,O
.,O

Social,O
History,O
:,O
lives,O
in,O
VA,O
Hospital,O
Northampton,O
.,O

Denies,O
etoh,O
",",O
illicits,O
.,O

Multiple,O
past,O
suicide,O
attempts,O
.,O

Medically,O
savvy,O
-,O
has,O
spent,O
much,O
of,O
her,O
life,O
in,O
the,O
hospital,O
with,O
her,B-PR
multiple,I-PR
medical,I-PR
problems,I-PR
.,O

Family,O
History,O
:,O
father,O
with,O
history,O
of,O
liver,B-PR
cancer,I-PR
at,O
a,O
late,O
age,O

Physical,O
Exam,O
:,O

T,B-TE
98.4,O
RR,B-TE
20,O
Sat,B-TE
100%,O
RA,O
",",O
P,B-TE
100,O
in,O
bed,O
&,O
same,O
standing,O
",",O
BP,B-TE
=,O
120/65,O
in,O
bed,O
",",O
same,O
standing,O
.,O

Gen,O
:,O

NAD,B-PR
",",O
cooperative,O
and,O
conversant,O
",",O
able,O
to,O
ambulate,O
independently,O
around,O
room,O
using,O
crutches,B-TR

HEENT,O
:,O

NCAT,B-PR
",",O
no,O
tenderness,B-PR
to,O
palpation,B-TE
of,I-TE
scalp,I-TE
",",O
PERRL,O
",",O
EOMI,O
",",O
alopecia,B-PR
",",O
no,O
scleral,B-PR
icterus,I-PR
",",O
mucus,B-PR
membranes,I-PR
moderately,I-PR
dry,I-PR
",",O
slight,O
amount,O
of,O
crusted,B-PR
blood,I-PR
on,I-PR
tip,I-PR
of,O
R,O
nostril,O
from,O
fall,B-PR
injury,I-PR

Neck,O
:,O
supple,O
",",O
no,O
supraclavicular,B-PR
LAD,I-PR
",",O
no,O
JVD,B-PR

CV,O
:,O
tachycardic,B-PR
",",O
regular,O
rhythm,O
",",O
III/VI,B-PR
systolic,I-PR
",",O
crescendo-decrescendo,B-PR
at,I-PR
USB,I-PR
bilaterally,I-PR
.,O

Harsher,B-PR
holosystolic,I-PR
murmur,I-PR
at,I-PR
the,I-PR
apex,I-PR
heard,O
best,O
with,O
bell,O
.,O

Pulm,O
:,O

CTAB,O
aside,O
from,O
slightly,B-PR
dull,I-PR
breath,I-PR
sounds,I-PR
at,I-PR
the,I-PR
bases,I-PR

Abd,O
:,O
soft,O
",",O
slightly,B-PR
obese,I-PR
",",O
nondistended,B-PR
",",O
+BS,O

Ext,O
:,O
no,O
edema,B-PR
/,O
cyanosis,B-PR
",",O
2+,B-TE
peripheral,I-TE
pulses,I-TE
",",O
small,B-PR
1,I-PR
cm,I-PR
abrasion,I-PR
on,I-PR
R,I-PR
knee,I-PR
",",O
no,O
active,B-PR
bleeding,I-PR
",",O
no,O
brusing,B-PR
",",O
no,O
limited,O

ROM,B-PR
",",O
no,O
signs,O
of,O
effusion,B-PR

Neuro,O
:,O

A&Ox3,O
",",O
no,O
asterixis,B-PR
",",O
strength,O
4+,O
/,O
5,O
equal,O
throughout,O
",",O
sensation,O
light,O
touch,O
intact,O
",",O
toes,O
upgoing,O
bilaterally,O
",",O
no,O
pronator,B-PR
drift,I-PR
.,O

Gait,O
does,O
not,O
appear,O
unsteady,B-PR
",",O
uses,O
crutches,B-TR
for,O
support,O
.,O

Pertinent,O
Results,O
:,O

ADMISSION,O
LABS,O
:,O

2017-07-12,O
10:40,O
AM,O
BLOOD,B-TE
WBC,B-TE
-,O
17.1,O
*,O
RBC,B-TE
-,O
3.37,O
*,O
Hgb,B-TE
-,O
10.1,O
*,O
Hct,B-TE
-,O
30.1,O
*,O
MCV,B-TE
-,O
89,O
MCH,B-TE
-,O
30.0,O
MCHC,B-TE
-,O
33.6,O
RDW,B-TE
-,O
18.8,O
*,O
Plt,B-TE
Ct,I-TE
-,O
526,O
*,O

2017-07-12,O
10:40,O
AM,O
BLOOD,B-TE
Neuts,B-TE
-,O
86,O
*,O
Bands,B-TE
-,O
5,O
Lymphs,B-TE
-,O
4,O
*,O
Monos,B-TE
-,O
5,O
Eos,B-TE
-,O
0,O
Baso,B-TE
-,O
0,O
Atyps,B-TE
-,O
0,O
Metas,B-TE
-,O
0,O
Myelos,B-TE
-,O
0,O

2017-07-12,O
10:40,O
AM,O
BLOOD,B-TE
Plt,B-TE
Smr,I-TE
-,O
HIGH,B-PR
Plt,I-PR
Ct,I-PR
-,O
526,O
*,O

2017-07-13,O
05:30,O
AM,O
BLOOD,B-TE
PT,B-TE
-,O
11.3,O
PTT,B-TE
-,O
24.9,O
INR,B-TE
(,I-TE
PT,I-TE
)-,I-TE
1.0,O

2017-07-11,O
08:00,O
AM,O
BLOOD,B-TE
Glucose,B-TE
-,O
137,O
*,O
UreaN,B-TE
-,O
19,O
Creat,B-TE
-,O
1.0,O
Na,B-TE
-,O
142,O
K,B-TE
-,O
4.0,O
Cl,B-TE
-,O
105,O
HCO3,B-TE
-,O
29,O
AnGap,B-TE
-,O
12,O

2017-07-13,O
05:30,O
AM,O
BLOOD,B-TE
ALT,B-TE
-,O
85,O
*,O
AST,B-TE
-,O
238,O
*,O
LD,B-TE
(,I-TE
LDH,I-TE
)-,I-TE
316,O
*,O
CK,B-TE
(,I-TE
CPK,I-TE
)-,I-TE
55,O
AlkPhos,B-TE
-,O
122,O
*,O
Amylase,B-TE
-,O
65,O
TotBili,B-TE
-,O
0.3,O

2017-07-13,O
05:30,O
AM,O
BLOOD,B-TE
Lipase,B-TE
-,O
35,O

2017-07-14,O
05:20,O
AM,O
BLOOD,B-TE
CK,B-TE
-,I-TE
MB,I-TE
-,O
NotDone,O
cTropnT,B-TE
-<,O
0.01,O

2017-07-13,O
01:12,O
PM,O
BLOOD,B-TE
CK,B-TE
-,I-TE
MB,I-TE
-,O
2,O
cTropnT,B-TE
-<,O
0.01,O

2017-07-13,O
05:30,O
AM,O
BLOOD,B-TE
CK,B-TE
-,I-TE
MB,I-TE
-,O
NotDone,O
cTropnT,B-TE
-<,O
0.01,O

2017-07-11,O
08:00,O
AM,O
BLOOD,B-TE
Albumin,B-TE
-,O
3.4,O
Calcium,B-TE
-,O
8.0,O
*,O
Phos,B-TE
-,O
5.0,O
*,O
Mg,B-TE
-,O
1.6,O

2017-07-13,O
01:12,O
PM,O
BLOOD,B-TE
HBsAg,B-TE
-,O
NEGATIVE,O
HBsAb,B-TE
-,O
NEGATIVE,O
HBcAb,B-TE
-,O
NEGATIVE,O

2017-07-13,O
05:30,O
AM,O
BLOOD,B-TE
Acetmnp,B-TE
-,O
NEG,O

2017-07-13,O
01:12,O
PM,O
BLOOD,B-TE
HCV,B-TE
Ab,I-TE
-,O
NEGATIVE,O

2017-07-13,O
08:40,O
AM,O
BLOOD,B-TE
Type,B-TE
-,O
ART,O
pO2,B-TE
-,O
72,O
*,O
pCO2,B-TE
-,O
34,O
*,O
pH,B-TE
-,O
7.46,O
*,O
calHCO3,B-TE
-,O
25,O
Base,B-TE
XS,I-TE
-,O
0,O

2017-07-13,O
08:40,O
AM,O
BLOOD,B-TE
Lactate,B-TE
-,O
2.0,O

2017-07-13,O
08:40,O
AM,O
BLOOD,B-TE
freeCa,B-TE
-,O
0.90,O
*,O

STUDIES,O
:,O

EKG,B-TE
:,O

2017-07-12,O
NSR,O
",",O
normal,O
axis,O
",",O
likely,O
V1,B-PR
and,I-PR
V2,I-PR
reversal,I-PR
",",O
TWI,B-PR
in,I-PR
V2,I-PR
",",O
?,O
ST,B-PR
depr,I-PR
<,O
0.5,O
mm,O
in,O
II,O
and,O
V5/6,O
-,O
repeat,B-TE
EKG,I-TE
without,O
these,B-PR
changes,I-PR
.,O

No,O
change,O
from,O
prior,B-TE
EKG,I-TE
.,O

CXR,B-TE
2017-07-12,O
:,O

Heart,O
normal,O
in,O
size,O
",",O
mediastinal,O
and,O
hilar,O
contours,O
are,O
normal,O
.,O

Pulmonary,O
vascularity,O
is,O
normal,O
",",O
lungs,O
are,O
clear,O
.,O

No,O
effusions,B-PR
or,O
pneumothorax,B-PR
.,O

Multiple,B-PR
healed,I-PR
bilateral,I-PR
rib,I-PR
fractures,I-PR
are,O
demonstrated,O
.,O

Clips,B-TR
in,I-TR
the,I-TR
left,I-TR
axilla,I-TR
demonstrate,O
prior,B-TR
lymph,I-TR
node,I-TR
dissection,I-TR
.,O

Overall,O
",",O
no,O
acute,B-PR
cardiopulmonary,I-PR
abnormality,I-PR
.,O

2017-07-13,O
CXR,B-TE
:,O

UPRIGHT,O
AP,O
VIEW,O
OF,O
THE,O
CHEST,O
:,O

Aside,O
from,O
low,B-PR
lung,I-PR
volumes,I-PR
",",O
the,O
lungs,O
are,O
clear,O
.,O

The,O
heart,O
size,O
",",O
and,O
mediastinal,O
and,O
hilar,O
contours,O
are,O
normal,O
.,O

The,O
pleurae,O
are,O
normal,O
.,O

Clips,B-TR
in,I-TR
the,I-TR
left,I-TR
axilla,I-TR
denote,O
prior,B-TR
lymph,I-TR
node,I-TR
dissection,I-TR
.,O

Multiple,B-PR
bilateral,I-PR
healed,I-PR
rib,I-PR
fractures,I-PR
are,O
present,O
.,O

2017-07-13,O
RUQ,B-TE
U/S,I-TE
:,O

IMPRESSION,O
:,O

1.,O
Normal,O
liver,O
.,O

No,O
evidence,O
of,O
bile,B-PR
duct,I-PR
dilatation,I-PR
.,O

2.,O
Gallbladder,B-PR
polyp,I-PR
and,O
possible,O
tiny,B-PR
stones,I-PR
.,O

No,O
cholecystitis,B-PR
.,O

2017-07-14,O
ECHO,B-TE
:,O

Conclusions,O
:,O

The,O
left,O
atrium,O
is,O
normal,O
in,O
size,O
.,O

There,O
is,O
mild,B-PR
symmetric,I-PR
left,I-PR
ventricular,I-PR
hypertrophy,I-PR
.,O

The,B-TE
left,I-TE
ventricular,I-TE
cavity,I-TE
size,I-TE
is,O
normal,O
.,O

Overall,B-TE
left,I-TE
ventricular,I-TE
systolic,I-TE
function,I-TE
is,O
normal,O
(,O
LVEF,B-TE
>,O
55%,O
).,O

Right,B-TE
ventricular,I-TE
chamber,I-TE
size,I-TE
and,O
free,O
wall,O
motion,O
are,O
normal,O
.,O

The,O
aortic,O
valve,O
leaflets,O
are,O
moderately,B-PR
thickened,I-PR
.,O

There,O
is,O
mild,B-PR
aortic,I-PR
valve,I-PR
stenosis,I-PR
.,O

Trace,B-PR
aortic,I-PR
regurgitation,I-PR
is,O
seen,O
.,O

The,O
mitral,O
valve,O
leaflets,O
are,O
mildly,B-PR
thickened,I-PR
.,O

No,O
mitral,B-PR
regurgitation,I-PR
is,O
seen,O
.,O

There,O
is,O
a,B-PR
small,I-PR
pericardial,I-PR
effusion,I-PR
.,O

There,O
are,O
no,O
echocardiographic,O
signs,O
of,O
tamponade,B-PR
.,O

Compared,O
with,O
the,O
report,O
of,O
the,B-TE
prior,I-TE
study,I-TE
(,O
images,O
unavailable,O
for,O
review,O
),O
of,O
2017-06-13,O
",",O
there,O
is,O
no,O
significant,B-PR
change,I-PR
.,O

DISCHARGE,O
LABS,O
:,O

2017-07-17,O
04:50,O
AM,O
BLOOD,B-TE
WBC,B-TE
-,O
7.2,O
RBC,B-TE
-,O
2.69,O
*,O
Hgb,B-TE
-,O
8.0,O
*,O
Hct,B-TE
-,O
24.0,O
*,O
MCV,B-TE
-,O
89,O
MCH,B-TE
-,O
29.7,O
MCHC,B-TE
-,O
33.3,O
RDW,B-TE
-,O
18.7,O
*,O
Plt,B-TE
Ct,I-TE
-,O
363,O

2017-07-17,O
04:50,O
AM,O
BLOOD,B-TE
Plt,B-TE
Ct,I-TE
-,O
363,O

2017-07-17,O
04:50,O
AM,O
BLOOD,B-TE
Glucose,B-TE
-,O
60,O
*,O
UreaN,B-TE
-,O
13,O
Creat,B-TE
-,O
0.9,O
Na,B-TE
-,O
147,O
*,O
K,B-TE
-,O
3.0,O
*,O
Cl,B-TE
-,O
109,O
*,O
HCO3,B-TE
-,O
29,O
AnGap,B-TE
-,O
12,O

2017-07-17,O
04:50,O
AM,O
BLOOD,B-TE
ALT,B-TE
-,O
73,O
*,O
AST,B-TE
-,O
50,O
*,O
LD,B-TE
(,I-TE
LDH,I-TE
)-,O
195,O
AlkPhos,B-TE
-,O
112,O
TotBili,B-TE
-,O
0.3,O

2017-07-15,O
06:47,O
AM,O
BLOOD,B-TE
Lipase,B-TE
-,O
17,O

2017-07-17,O
04:50,O
AM,O
BLOOD,B-TE
Calcium,B-TE
-,O
8.2,O
*,O
Phos,B-TE
-,O
3.2,O
Mg,B-TE
-,O
1.5,O
*,O

2017-07-13,O
01:12,O
PM,O
BLOOD,B-TE
HBsAg,B-TE
-,O
NEGATIVE,O
HBsAb,B-TE
-,O
NEGATIVE,O
HBcAb,B-TE
-,O
NEGATIVE,O

2017-07-13,O
05:30,O
AM,O
BLOOD,B-TE
Acetmnp,B-TE
-,O
NEG,O

2017-07-13,O
01:12,O
PM,O
BLOOD,B-TE
HCV,B-TE
Ab,I-TE
-,O
NEGATIVE,O

Brief,O
Hospital,O
Course,O
:,O

BRIEF,O
OVERVIEW,O
:,O

57,O
yo,O
F,O
with,O
h/o,O
polyglandular,B-PR
autoimmune,I-PR
syndrome,I-PR
initially,O
admitted,O
in,O
May,O
to,O
FICU,O
for,O
suicide,B-PR
overdose,I-PR
then,O
transferred,O
to,O
Whittier,O
Rehab,O
Hospital,O
4,O
for,O
depression,B-PR
",",O
who,O
was,O
transferred,O
to,O
the,O
medical,O
floor,O
for,O
a,B-PR
syncopal,I-PR
episode,I-PR
and,O
hypotension,B-PR
to,O
60,B-TE
systolic,I-TE
that,O
returned,O
to,O
baseline,O
with,O
2.5L,O
IVF,B-TR
who,O
was,O
subsequently,O
transferred,O
to,O
the,O
CMED,O
CSRU,O
for,O
a,O
recurrent,O
episode,O
of,O
hypotension,B-PR
",",O
fevers,B-PR
and,O
concern,O
for,O
sepsis,B-PR
.,O

Initially,O
when,O
she,O
arrived,O
to,O
the,O
floor,O
she,O
was,O
afebrile,B-PR
",",O
normotensive,O
without,O
signs,O
of,O
orthostasis,B-PR
",",O
had,O
a,O
negative,O
UA,O
",",O
a,O
clear,O
chest,O
xray,O
and,O
no,O
signs,O
/,O
symptoms,O
of,O
a,B-PR
fever,I-PR
.,O

She,O
was,O
slightly,B-PR
tachycardic,I-PR
.,O

She,O
was,O
initially,O
not,O
started,O
on,O
antibiotics,B-TR
.,O

She,O
was,O
given,O
a,B-TR
standing,I-TR
IVF,I-TR
order,I-TR
.,O

Overnight,O
she,O
became,O
febrile,B-PR
to,O
102.3,O
",",O
increasingly,B-PR
tachycardic,I-PR
to,O
125,O
",",O
and,O
hypotensive,B-PR
to,O
80,B-TE
systolic,I-TE
.,O

She,O
was,O
started,O
on,O
stress,B-TR
dose,I-TR
steroids,I-TR
and,O
levo,B-TR
",",O
flagyl,B-TR
",",O
and,O
vanco,B-TR
.,O

She,O
was,O
given,O
4L,O
of,O
fluid,B-TR
boluses,I-TR
and,O
transfered,O
to,O
the,O
CMED,O
CSRU,O
.,O

In,O
the,O
CMED,O
CSRU,O
",",O
repeated,O
attempts,O
to,O
place,O
lines,B-TR
were,O
unsuccessful,O
.,O

The,B-TR
above,I-TR
treatments,I-TR
were,O
continued,O
.,O

Urine,B-TE
cultures,I-TE
returned,O
with,O
"10-100,000",O
organisms,B-PR
coag,O
negative,O
staph,B-PR
.,O

Blood,B-TE
cultures,I-TE
remained,O
negative,O
.,O

Vital,B-TE
signs,I-TE
stabilized,O
and,O
she,O
was,O
transfered,O
back,O
to,O
the,O
medical,O
floor,O
after,O
2,O
days,O
in,O
the,O
ICU,O
.,O

Stress,B-TR
dose,I-TR
steroids,I-TR
were,O
planned,O
for,O
a,O
7,O
day,O
course,O
",",O
antibiotics,B-TR
were,O
peeled,O
back,O
to,O
levofloxacin,B-TR
alone,O
",",O
and,O
a,B-TE
R,I-TE
hip,I-TE
film,I-TE
revealed,O
no,O
loosening,B-PR
nor,O
inflammation,B-PR
.,O

Echo,B-TE
showed,O
normal,O
function,O
",",O
trace,B-PR
AR,I-PR
",",O
and,O
no,O
MR,B-PR
.,O

She,O
had,O
a,O
normal,O
RUQ,O
US,O
",",O
as,O
well,O
.,O

On,O
the,O
floor,O
the,O
patient,O
remained,O
stable,O
hemodynamically,O
without,O
recurrent,B-PR
fever,I-PR
and,O
was,O
stable,O
for,O
transfer,O
back,O
to,O
Franciscan,O
Children,O
's,O
Hospital,O
&,O
Rehab,O
Center,O
4,O
.,O

At,O
the,O
time,O
of,O
discharge,O
",",O
her,B-TE
potassium,I-TE
had,O
been,O
low,B-PR
despite,O
repletion,B-TR
",",O
Na,B-TE
was,O
elevated,B-PR
",",O
as,O
was,O
blood,B-TE
pressure,I-TE
.,O

On,O
recommendation,O
from,O
endocrine,O
",",O
her,B-TR
fludrocortisone,I-TR
was,O
decreased,O
from,O
0.2,O
to,O
0.1,O
(,O
higher,O
than,O
required,O
doses,O
of,O
fludrocort,B-TR
can,O
cause,O
these,B-PR
symptoms,I-PR
.,O
),O
.,O

1.,O
Hypotension,B-PR
:,O

Patient,O
presented,O
after,O
episode,O
of,O
hypotension,B-PR
and,O
syncope,B-PR
on,O
Mass.,O
Mental,O
Health,O
Center,O
5,O
.,O

Initially,O
it,O
was,O
felt,O
that,O
this,O
was,O
a,O
result,O
of,O
poor,B-PR
PO,I-PR
intake,I-PR
.,O

She,O
was,O
afebrile,B-PR
without,O
orthostatic,B-PR
vital,I-PR
signs,I-PR
nor,O
hypotension,B-PR
.,O

She,O
had,O
no,O
symptoms,O
of,O
infectious,B-PR
source,I-PR
",",O
normal,O
UA,O
",",O
normal,O
chest,O
xray,O
",",O
and,O
no,O
symptoms,O
nor,O
signs,O
of,O
injury,B-PR
after,O
her,O
fall,O
with,O
syncope,B-PR
.,O

Neuro,B-TE
exam,I-TE
was,O
normal,O
.,O

Subsequently,O
overnight,O
",",O
she,O
developed,O
a,B-PR
fever,I-PR
to,O
102.3,O
and,O
recurrent,B-PR
hypotension,I-PR
in,O
the,O
setting,O
of,O
fevers,B-PR
and,O
tachycardia,B-PR
that,O
was,O
concerning,O
for,O
an,B-PR
infectious,I-PR
source,I-PR
.,O

She,O
still,O
had,O
no,O
localizing,O
signs,O
of,O
infection,B-PR
and,O
culture,B-TE
data,I-TE
was,O
negative,O
to,O
be,O
negative,O
.,O

RUQ,B-TE
US,I-TE
was,O
ordered,O
and,O
returned,O
without,O
signs,O
of,O
infection,B-PR
later,O
.,O

She,O
was,O
started,O
on,O
stress,B-TR
dose,I-TR
steroids,I-TR
.,O

She,O
had,O
cultures,B-TE
drawn,O
",",O
was,O
given,O
tylenol,B-TR
(,O
tylenol,B-TE
screen,I-TE
prior,O
to,O
this,O
dose,O
was,O
negative,O
",",O
as,O
was,O
a,B-TE
urine,I-TE
tox,I-TE
),O
",",O
was,O
started,O
on,O
levofloxacin,B-TR
",",O
metronidazole,B-TR
",",O
and,O
vancomycin,B-TR
to,O
cover,O
emperically,O
for,O
hospital,B-PR
aquired,I-PR
pneumonia,I-PR
",",O
GI,B-PR
sources,I-PR
",",O
and,O
a,O
potential,O
hip,B-PR
infection,I-PR
.,O

Her,B-TE
transaminases,I-TE
were,O
slightly,B-PR
elevated,I-PR
",",O
which,O
was,O
later,O
attributed,O
to,O
shock,B-PR
liver,I-PR
as,O
a,O
result,O
of,O
her,O
period,O
of,O
hypotension,B-PR
.,O

Lipase,B-TE
and,O
amylase,B-TE
remained,O
normal,O
.,O

In,O
the,O
ICU,O
she,O
also,O
received,O
an,B-TE
echo,I-TE
that,O
revealed,O
normal,O
function,O
and,O
little,B-PR
valvular,I-PR
disease,I-PR
(,O
she,O
has,O
two,B-PR
loud,I-PR
systolic,I-PR
murmurs,I-PR
on,O
exam,B-TE
),O
",",O
and,O
a,B-TE
hip,I-TE
film,I-TE
revealing,O
no,O
inflammation,B-PR
nor,O
loosening,B-PR
.,O

Urine,B-TE
culture,I-TE
twice,O
grew,O
"10-100,000",O
coag,B-PR
negative,O
staph,B-PR
.,O

A,B-TR
line,I-TR
could,O
not,O
be,O
placed,O
for,O
technical,O
reasons,O
",",O
however,O
after,O
4L,O
NS,B-TR
on,O
the,O
floor,O
and,O
01-30,O
more,O
in,O
the,O
ICU,O
via,O
peripheral,B-TR
IV,I-TR
's,I-TR
she,O
was,O
stable,O
.,O

She,O
remained,O
hemodynamically,O
stable,O
with,O
good,O
UOP,O
in,O
the,O
setting,O
of,O
being,O
started,O
on,O
abx,B-TR
and,O
stress,B-TR
dose,I-TR
steroids,I-TR
.,O

The,B-TR
steroids,I-TR
were,O
thought,O
to,O
have,O
helped,O
significantly,O
in,O
in,O
the,O
setting,O
of,O
Addison,B-PR
's,I-PR
with,O
possibely,O
superimposed,B-PR
infection,I-PR
.,O

The,O
patient,O
was,O
planned,O
for,O
a,O
7,O
day,O
course,O
of,O
stress,B-TR
dose,I-TR
steroids,I-TR
followed,O
by,O
a,O
return,O
to,O
her,B-TR
basal,I-TR
predinisone,I-TR
/,O
fludrocortisone,B-TR
dose,I-TR
.,O

2.,O
Elevated,B-PR
LFTs,I-PR
:,O

LFTs,B-TE
wre,O
elevated,B-PR
at,O
presentation,O
.,O

Initially,O
the,O
differential,O
was,O
thought,O
to,O
include,O
shock,B-PR
liver,I-PR
from,O
hypotension,B-PR
",",O
hepatitis,B-PR
",",O
cholangitis,B-PR
or,O
choledocholithiasis,B-PR
.,O

Hepatitis,B-TE
serologies,I-TE
were,O
negative,O
and,O
the,O
pt,O
was,O
eventually,O
felt,O
to,O
have,O
had,O
shock,B-PR
liver,I-PR
from,O
her,B-PR
hypotensive,I-PR
episode,I-PR
as,O
the,B-PR
transaminitis,I-PR
resolved,O
over,O
time,O
.,O

3.,O
Hypoparathyroidism,B-PR
:,O

This,O
is,O
a,B-PR
chronic,I-PR
problem,I-PR
.,O

calcium,B-TE
levels,I-TE
were,O
followed,O
with,O
a,O
goal,O
to,O
keep,O
them,O
around,O
8.0,O
by,O
continuing,O
Calcium,B-TR
carbonate,I-TR
",",O
calcitriol,B-TR
.,O

The,O
pt,O
required,O
calcium,B-TR
gluconate,I-TR
x1,O
the,O
day,O
prior,O
to,O
discharge,O
.,O

Per,O
endocrine,O
at,O
the,O
time,O
of,O
discharge,O
",",O
the,O
pt,O
may,O
need,O
an,O
increase,O
in,O
calcium,B-TR
PO,I-TR
",",O
but,O
at,O
this,O
time,O
they,O
recommended,O
no,O
change,O
.,O

It,O
will,O
need,O
to,O
be,O
monitored,O
over,O
time,O
.,O

4.,O
Addison,B-PR
's-,I-PR
The,O
patient,O
is,O
on,O
basal,B-TR
prednisone,I-TR
/,O
fludrocortisone,B-TR
.,O

These,O
were,O
initially,O
continued,O
as,O
above,O
and,O
later,O
",",O
when,O
she,O
became,O
hypotensive,B-PR
and,O
febrile,B-PR
",",O
stress,B-TR
dose,I-TR
steroids,I-TR
were,O
started,O
and,O
planned,O
for,O
a,O
7,O
day,O
course,O
followed,O
by,O
a,O
return,O
to,O
her,O
prior,O
dose,O
of,O
prednisone,B-TR
.,O

At,O
the,O
time,O
of,O
discharge,O
",",O
her,B-TE
potassium,I-TE
had,O
been,O
low,B-PR
despite,O
repletion,B-TR
",",O

Na,B-TE
was,O
elevated,B-PR
",",O
as,O
was,O
blood,B-TE
pressure,I-TE
.,O

On,O
recommendation,O
from,O
endocrine,O
",",O
her,B-TR
fludrocortisone,I-TR
was,O
decreased,O
from,O
0.2,O
to,O
0.1,O
(,O
higher,O
than,O
required,O
doses,O
of,O
fludrocort,B-TR
can,O
cause,O
these,B-PR
symptoms.,I-PR
),O
.,O

5.,O
DM,B-PR
:,O

Light,O
followed,O
the,O
patient,O
.,O

She,O
was,O
continued,O
on,O
her,O
prior,O
dose,O
of,O
steroids,B-TR
with,O
sliding,B-TR
scale,I-TR
per,O
patient,O
using,O
a,B-TR
1:15,I-TR
carb,I-TR
counting,I-TR
scheme,I-TR
with,O
a,B-TR
1:30,I-TR
correction,I-TR
factor,I-TR
.,O

On,O
the,O
day,O
of,O
discharge,O
her,B-TR
glargine,I-TR
was,O
decreased,O
by,O
one,O
unit,O
because,O
her,B-TE
glucose,I-TE
remained,O
somewhat,B-PR
low,I-PR
in,O
the,O
mornings,O
.,O

6.,O
R,B-PR
Hip,I-PR
pain,I-PR
:,O

Later,O
in,O
her,O
hospital,O
course,O
",",O
the,O
pt,O
complained,O
of,O
hip,B-PR
pain,I-PR
.,O

A,B-TE
R,I-TE
hip,I-TE
film,I-TE
was,O
negative,O
for,O
pathology,B-PR
or,O
failure,B-PR
of,O
her,B-TR
hip,I-TR
replacement,I-TR
.,O

Pain,B-PR
was,O
controlled,O
with,O
tylenol,B-TR
and,O
the,O
pt,O
was,O
reassured,O
.,O

PT,O
was,O
consulted,O
.,O

The,O
pt,O
uses,O
a,B-TR
wheelchair,I-TR
often,O
at,O
baseline,O
due,O
to,O
pain,B-PR
from,O
arthritis,B-PR
.,O

7.,O
Depression,B-PR
:,O

The,O
pt,O
was,O
being,O
treated,O
at,O
Mediplex,O
Rehab,O
Hospital,O
4,O
for,O
suicidal,B-PR
ideation,I-PR
and,O
a,O
suicide,O
attempt,O
on,O
original,O
admission,O
with,O
tylenol,B-TR
and,O
oxycodone,B-TR
.,O

She,O
had,O
planned,O
this,O
attempt,O
carefully,O
without,O
the,O
knowledge,O
of,O
those,O
close,O
to,O
her,O
and,O
very,O
much,O
expected,O
her,O
attempt,O
to,O
work,O
.,O

She,O
had,O
been,O
depressed,B-PR
for,O
some,O
time,O
but,O
her,O
loved,O
ones,O
were,O
very,O
surprised,O
at,O
her,O
attempt,O
.,O

She,O
remained,O
very,B-PR
depressed,I-PR
at,O
her,O
inpatient,O
admission,O
and,O
refractory,B-PR
to,O
treatment,B-TR
.,O

One,O
day,O
prior,O
to,O
her,O
transfer,O
to,O
the,O
medical,O
floor,O
she,O
was,O
sectioned,O
to,O
initiate,O
ECT,B-TR
",",O
which,O
she,O
had,O
previously,O
refused,O
.,O

As,O
a,O
result,O
",",O
she,O
was,O
maintained,O
on,O
her,B-TR
ativan,I-TR
",",O
mirtazapine,B-TR
",",O
risperidone,B-TR
",",O
duloxetine,B-TR
.,O

She,O
did,O
